genic_1190	1423664	1424500
genic_1191	1424642	1425445
genic_1192	1425774	1426196
genic_1193	1426395	1426895
genic_1194	1427719	1428672
genic_1195	1429000	1429692
genic_1196	1429780	1430109
genic_1197	1430388	1431260
genic_1198	1431266	1431622
genic_1199	1432402	1432587
genic_1200	1433090	1433620
genic_1201	1434775	1435539
genic_1202	1435692	1436576
genic_1203	1436603	1437022
genic_1204	1437698	1438957
genic_1205	1439339	1439992
genic_1206	1440040	1440648
genic_1207	1441643	1442851
genic_1208	1443153	1443644
genic_1209	1444647	1445066
genic_1210	1445333	1445971
genic_1211	1445973	1446524
genic_1212	1446541	1447509
genic_1213	1447531	1448205
genic_1214	1449030	1450403
genic_1215	1451185	1451628
genic_1216	1451631	1452086
genic_1217	1452669	1454342
genic_1218	1454890	1455792
genic_1219	1455821	1455913
genic_1220	1456243	1456866
genic_1221	1457231	1458175
genic_1222	1458346	1458729
genic_1223	1458733	1460838
genic_1224	1460929	1461351
genic_1225	1461355	1461711
genic_1226	1461879	1462325
genic_1227	1462469	1462897
genic_1228	1462910	1463824
genic_1229	1464261	1465001
genic_1230	1465284	1466534
genic_1231	1467209	1467313
genic_1232	1468035	1469345
genic_1233	1469486	1470415
genic_1234	1470729	1471676
genic_1235	1472230	1473207
genic_1236	1473347	1474489
genic_1237	1475005	1475664
genic_1238	1475742	1476953
genic_1239	1477784	1478353
genic_1240	1479211	1480620
genic_1241	1480965	1483043
genic_1242	1483171	1484667
genic_1243	1485287	1486924
genic_1244	1487095	1488447
genic_1245	1488824	1489279
genic_1246	1489352	1490101
genic_1247	1490117	1491655
genic_1248	1491665	1491946
genic_1249	1492119	1492304
genic_1250	1492855	1492977
genic_1251	1493264	1495072
genic_1252	1495211	1495477
genic_1253	1495671	1495979
genic_1254	1495982	1496725
genic_1255	1497042	1497653
genic_1256	1498325	1499020
genic_1257	1499279	1500049
genic_1258	1500778	1502742
genic_1259	1502952	1503857
genic_1260	1505848	1506132
genic_1261	1506796	1507602
genic_1262	1508040	1508987
genic_1263	1509010	1509645
genic_1264	1509883	1510614
genic_1265	1510922	1511413
genic_1266	1511966	1512169
genic_1267	1512644	1513579
genic_1268	1513955	1514173
genic_1269	1514461	1514892
genic_1270	1515087	1516253
genic_1271	1516588	1518693
genic_1272	1518730	1519278
genic_1273	1519292	1519483
genic_1274	1519779	1522187
genic_1275	1522203	1522409
genic_1276	1522547	1522684
genic_1277	1523070	1523639
genic_1278	1523663	1524163
genic_1279	1524175	1524405
genic_1280	1524511	1525068
genic_1281	1525289	1525993
genic_1282	1525996	1527006
genic_1283	1528119	1528949
genic_1284	1529593	1530657
genic_1285	1530676	1530951
genic_1286	1531090	1531539
genic_1287	1531976	1533658
genic_1288	1533663	1534523
genic_1289	1534786	1536234
genic_1290	1536724	1537140
genic_1291	1537646	1538536
genic_1292	1538699	1539028
genic_1293	1539252	1539347
genic_1294	1539356	1539919
genic_1295	1540546	1540707
genic_1296	1541353	1541445
genic_1297	1541774	1543198
genic_1298	1543220	1543330
genic_1299	1543592	1544050
genic_1300	1544061	1545935
genic_1301	1545961	1547913
genic_1302	1548348	1549286
genic_1303	1549474	1551333
genic_1304	1551436	1551864
genic_1305	1552508	1552810
genic_1306	1552919	1553278
genic_1307	1553526	1554764
genic_1308	1554845	1555150
genic_1309	1555783	1556655
genic_1310	1558245	1559297
genic_1311	1559434	1559949
genic_1312	1560044	1561000
genic_1313	1561373	1562011
genic_1314	1562356	1562820
genic_1315	1563103	1564521
genic_1316	1565304	1565879
genic_1317	1566048	1567064
genic_1318	1567079	1567873
genic_1319	1567988	1568746
genic_1320	1569116	1570996
genic_1321	1571334	1571525
genic_1322	1571907	1572443
genic_1323	1572448	1572798
genic_1324	1572829	1573020
genic_1325	1573125	1573352
